commit,query_key,question_id,db_id,label_binary,sql
1a537e0,formula_1::qid::909,909,formula_1,0,"SELECT
  CAST(COUNT(CASE WHEN T1.country = 'Germany' THEN T2.circuitID END) AS DOUBLE) * 100 / COUNT(T2.circuitId)
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'European Grand Prix'"
1a537e0,formula_1::qid::910,910,formula_1,0,"SELECT
  lat,
  lng
FROM circuits
WHERE
  name = 'Silverstone Circuit'"
1a537e0,formula_1::qid::912,912,formula_1,0,"SELECT
  circuitRef
FROM circuits
WHERE
  name = 'Marina Bay Street Circuit'"
1a537e0,formula_1::qid::915,915,formula_1,0,"SELECT
  nationality
FROM drivers
WHERE
  NOT dob IS NULL
ORDER BY
  dob ASC
LIMIT 1"
1a537e0,formula_1::qid::928,928,formula_1,0,"SELECT
  T3.forename,
  T3.surname,
  T3.driverRef
FROM races AS T1
INNER JOIN results AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T1.name = 'Canadian Grand Prix' AND T2.rank = 1 AND T1.year = 2007"
1a537e0,formula_1::qid::930,930,formula_1,0,"SELECT
  name
FROM races
WHERE
  raceId IN (
    SELECT
      raceId
    FROM results
    WHERE
      rank = 1
      AND driverId = (
        SELECT
          driverId
        FROM drivers
        WHERE
          forename = 'Lewis' AND surname = 'Hamilton'
      )
  )"
1a537e0,formula_1::qid::945,945,formula_1,0,"SELECT
  COUNT(circuitId)
FROM circuits
WHERE
  location = 'Adelaide' AND country = 'Australia'"
1a537e0,formula_1::qid::950,950,formula_1,0,"SELECT
  T2.name
FROM constructorStandings AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
WHERE
  T1.points = 0 AND T1.raceId = 291"
1a537e0,formula_1::qid::951,951,formula_1,0,"SELECT
  COUNT(T1.raceId)
FROM constructorStandings AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
WHERE
  T1.points = 0 AND T2.nationality = 'Japanese'
GROUP BY
  T1.constructorId
HAVING
  COUNT(raceId) = 2"
1a537e0,formula_1::qid::963,963,formula_1,1,"SELECT
  COUNT(T1.driverId)
FROM drivers AS T1
INNER JOIN lapTimes AS T2
  ON T1.driverId = T2.driverId
WHERE
  T1.nationality = 'French'
  AND (
    CAST(SUBSTR(T2.time, 1, 2) AS SIGNED) * 60 + CAST(SUBSTR(T2.time, 4, 2) AS SIGNED) + CAST(SUBSTR(T2.time, 7, 2) AS DOUBLE) / 1000
  ) < 120"
1a537e0,formula_1::qid::964,964,formula_1,0,SELECT code FROM drivers WHERE Nationality = 'American'
1a537e0,formula_1::qid::967,967,formula_1,0,SELECT COUNT(*) FROM (SELECT T1.nationality FROM drivers AS T1 ORDER BY T1.dob DESC LIMIT 3) AS T3 WHERE T3.nationality = 'Dutch'
1a537e0,formula_1::qid::971,971,formula_1,0,SELECT driverRef FROM drivers WHERE nationality = 'German' ORDER BY dob ASC LIMIT 1
1a537e0,formula_1::qid::978,978,formula_1,0,"SELECT DISTINCT
  location,
  lat,
  lng
FROM circuits
WHERE
  country = 'Austria'"
1a537e0,formula_1::qid::981,981,formula_1,0,"SELECT
  T3.year,
  T3.name,
  T3.date,
  T3.time
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T1.driverId = T2.driverId
INNER JOIN races AS T3
  ON T1.raceId = T3.raceId
WHERE
  T1.driverId = (
    SELECT
      driverId
    FROM drivers
    ORDER BY
      dob DESC
    LIMIT 1
  )
ORDER BY
  T3.date ASC
LIMIT 1"
1a537e0,superhero::qid::717,717,superhero,0,SELECT  T3.power_name FROM superhero AS T1 INNER JOIN hero_power AS T2  ON T1.id = T2.hero_id INNER JOIN superpower AS T3  ON T2.power_id = T3.id WHERE  T1.superhero_name = '3-D Man'
1a537e0,formula_1::qid::994,994,formula_1,0,"SELECT
  SUM(T1.points),
  T2.name,
  T2.nationality
FROM constructorResults AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
INNER JOIN races AS T3
  ON T3.raceid = T1.raceid
WHERE
  T3.name = 'Monaco Grand Prix' AND T3.year BETWEEN 1980 AND 2010
GROUP BY
  T2.name
ORDER BY
  SUM(T1.points) DESC
LIMIT 1"
1a537e0,formula_1::qid::1001,1001,formula_1,0,"SELECT
  T2.forename,
  T2.surname
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T1.driverId = T2.driverId
INNER JOIN races AS T3
  ON T1.raceid = T3.raceid
WHERE
  NOT q3 IS NULL
  AND T3.year = 2008
  AND T3.circuitId IN (
    SELECT
      circuitId
    FROM circuits
    WHERE
      name = 'Marina Bay Street Circuit'
  )
ORDER BY
  CAST(SUBSTR(q3, 1, INSTR(q3, ':') - 1) AS SIGNED) * 60 + CAST(SUBSTR(q3, INSTR(q3, ':') + 1, INSTR(q3, '.') - INSTR(q3, ':') - 1) AS DOUBLE) + CAST(SUBSTR(q3, INSTR(q3, '.') + 1) AS DOUBLE) / 1000 ASC
LIMIT 1"
1a537e0,formula_1::qid::1011,1011,formula_1,1,"WITH lap_times_in_seconds AS (SELECT driverId, (CASE WHEN SUBSTR(time, 1, INSTR(time, ':') - 1) <> '' THEN CAST(SUBSTR(time, 1, INSTR(time, ':') - 1) AS FLOAT) * 60 ELSE 0 END + CASE WHEN SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) <> '' THEN CAST(SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) AS FLOAT) ELSE 0 END + CASE WHEN SUBSTR(time, INSTR(time, '.') + 1) <> '' THEN CAST(SUBSTR(time, INSTR(time, '.') + 1) AS FLOAT) / 1000 ELSE 0 END) AS time_in_seconds FROM lapTimes) SELECT T2.forename, T2.surname, T1.driverId FROM (SELECT driverId, MIN(time_in_seconds) AS min_time_in_seconds FROM lap_times_in_seconds GROUP BY driverId) AS T1 INNER JOIN drivers AS T2 ON T1.driverId = T2.driverId ORDER BY T1.min_time_in_seconds ASC LIMIT 20"
1a537e0,formula_1::qid::1014,1014,formula_1,1,"WITH fastest_lap_times AS (
  SELECT
    T1.raceId,
    T1.FastestLapTime,
    (
      CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS DOUBLE) * 60
    ) + (
      CAST(SUBSTR(
        T1.FastestLapTime,
        INSTR(T1.FastestLapTime, ':') + 1,
        INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1
      ) AS DOUBLE)
    ) + (
      CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS DOUBLE) / 1000
    ) AS time_in_seconds
  FROM results AS T1
  WHERE
    NOT T1.FastestLapTime IS NULL
)
SELECT
  T1.FastestLapTime AS lap_record
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
INNER JOIN circuits AS T3
  ON T2.circuitId = T3.circuitId
INNER JOIN (
  SELECT
    MIN(fastest_lap_times.time_in_seconds) AS min_time_in_seconds
  FROM fastest_lap_times
  INNER JOIN races AS T2
    ON fastest_lap_times.raceId = T2.raceId
  INNER JOIN circuits AS T3
    ON T2.circuitId = T3.circuitId
  WHERE
    T3.country = 'Italy'
) AS T4
  ON (
    CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS DOUBLE) * 60
  ) + (
    CAST(SUBSTR(
      T1.FastestLapTime,
      INSTR(T1.FastestLapTime, ':') + 1,
      INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1
    ) AS DOUBLE)
  ) + (
    CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS DOUBLE) / 1000
  ) = T4.min_time_in_seconds
LIMIT 1"
1a537e0,superhero::qid::719,719,superhero,0,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T3.power_name = 'Super Strength' AND T1.height_cm > 200"
1a537e0,superhero::qid::723,723,superhero,0,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
INNER JOIN colour AS T4
  ON T1.eye_colour_id = T4.id
WHERE
  T3.power_name = 'Agility' AND T4.colour = 'Blue'"
1a537e0,superhero::qid::724,724,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
INNER JOIN colour AS T3
  ON T1.hair_colour_id = T3.id
WHERE
  T2.colour = 'Blue' AND T3.colour = 'Blond'"
1a537e0,superhero::qid::726,726,superhero,0,"SELECT
  superhero_name,
  height_cm,
  RANK() OVER (ORDER BY height_cm DESC) AS HeightRank
FROM superhero
INNER JOIN publisher
  ON superhero.publisher_id = publisher.id
WHERE
  publisher.publisher_name = 'Marvel Comics'"
1a537e0,superhero::qid::728,728,superhero,0,"SELECT
  colour.colour AS EyeColor,
  COUNT(superhero.id) AS Count,
  RANK() OVER (ORDER BY COUNT(superhero.id) DESC) AS PopularityRank
FROM superhero
INNER JOIN colour
  ON superhero.eye_colour_id = colour.id
INNER JOIN publisher
  ON superhero.publisher_id = publisher.id
WHERE
  publisher.publisher_name = 'Marvel Comics'
GROUP BY
  colour.colour"
1a537e0,superhero::qid::730,730,superhero,1,"SELECT
  superhero_name
FROM superhero AS T1
WHERE
  EXISTS(
    SELECT
      1
    FROM hero_power AS T2
    INNER JOIN superpower AS T3
      ON T2.power_id = T3.id
    WHERE
      T3.power_name = 'Super Strength' AND T1.id = T2.hero_id
  )
  AND EXISTS(
    SELECT
      1
    FROM publisher AS T4
    WHERE
      T4.publisher_name = 'Marvel Comics' AND T1.publisher_id = T4.id
  )"
1a537e0,superhero::qid::732,732,superhero,0,"SELECT
  T2.publisher_name
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN hero_attribute AS T3
  ON T1.id = T3.hero_id
INNER JOIN attribute AS T4
  ON T3.attribute_id = T4.id
WHERE
  T4.attribute_name = 'Speed'
ORDER BY
  T3.attribute_value
LIMIT 1"
1a537e0,superhero::qid::733,733,superhero,0,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN colour AS T3
  ON T1.eye_colour_id = T3.id
WHERE
  T2.publisher_name = 'Marvel Comics' AND T3.colour = 'Gold'"
1a537e0,superhero::qid::736,736,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T2.attribute_id = T3.id
WHERE
  T3.attribute_name = 'Intelligence'
ORDER BY
  T2.attribute_value
LIMIT 1"
1a537e0,superhero::qid::737,737,superhero,0,"SELECT
  T2.race
FROM superhero AS T1
INNER JOIN race AS T2
  ON T1.race_id = T2.id
WHERE
  T1.superhero_name = 'Copycat'"
1a537e0,superhero::qid::738,738,superhero,1,"SELECT
  superhero_name
FROM superhero AS T1
WHERE
  EXISTS(
    SELECT
      1
    FROM hero_attribute AS T2
    INNER JOIN attribute AS T3
      ON T2.attribute_id = T3.id
    WHERE
      T3.attribute_name = 'Durability'
      AND T2.attribute_value < 50
      AND T1.id = T2.hero_id
  )"
1a537e0,superhero::qid::739,739,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T3.power_name = 'Death Touch'"
1a537e0,superhero::qid::740,740,superhero,0,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T2.attribute_id = T3.id
INNER JOIN gender AS T4
  ON T1.gender_id = T4.id
WHERE
  T3.attribute_name = 'Strength'
  AND T2.attribute_value = 100
  AND T4.gender = 'Female'"
1a537e0,superhero::qid::743,743,superhero,0,"SELECT
  (
    CAST(COUNT(*) AS DOUBLE) * 100 / (
      SELECT
        COUNT(*)
      FROM superhero
    )
  ),
  CAST(SUM(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE 0 END) AS DOUBLE)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN alignment AS T3
  ON T3.id = T1.alignment_id
WHERE
  T3.alignment = 'Bad'"
1a537e0,superhero::qid::744,744,superhero,0,"SELECT
  SUM(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.publisher_name = 'DC Comics' THEN 1 ELSE 0 END)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id"
1a537e0,superhero::qid::745,745,superhero,0,"SELECT
  id
FROM publisher
WHERE
  publisher_name = 'Star Trek'"
1a537e0,superhero::qid::747,747,superhero,0,"SELECT
  COUNT(id)
FROM superhero
WHERE
  full_name IS NULL"
1a537e0,superhero::qid::750,750,superhero,0,"SELECT
  AVG(T1.weight_kg)
FROM superhero AS T1
INNER JOIN gender AS T2
  ON T1.gender_id = T2.id
WHERE
  T2.gender = 'Female'"
1a537e0,superhero::qid::751,751,superhero,0,"SELECT
  T3.power_name
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T3.id = T2.power_id
INNER JOIN gender AS T4
  ON T4.id = T1.gender_id
WHERE
  T4.gender = 'Male'
LIMIT 5"
1a537e0,superhero::qid::753,753,superhero,0,"SELECT DISTINCT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
WHERE
  T1.height_cm BETWEEN 170 AND 190 AND T2.colour = 'No Colour'"
1a537e0,superhero::qid::758,758,superhero,0,"SELECT DISTINCT
  T3.colour
FROM superhero AS T1
INNER JOIN race AS T2
  ON T1.race_id = T2.id
INNER JOIN colour AS T3
  ON T1.hair_colour_id = T3.id
WHERE
  T1.height_cm = 185 AND T2.race = 'Human'"
1a537e0,superhero::qid::760,760,superhero,0,"SELECT
  CAST(COUNT(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE NULL END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
WHERE
  T1.height_cm BETWEEN 150 AND 180"
1a537e0,superhero::qid::761,761,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN gender AS T2
  ON T1.gender_id = T2.id
WHERE
  T2.gender = 'Male'
  AND T1.weight_kg * 100 > (
    SELECT
      AVG(weight_kg)
    FROM superhero
  ) * 79"
1a537e0,superhero::qid::764,764,superhero,0,"SELECT DISTINCT
  T2.power_name
FROM hero_power AS T1
INNER JOIN superpower AS T2
  ON T1.power_id = T2.id
WHERE
  T1.hero_id = 1"
1a537e0,superhero::qid::765,765,superhero,0,"SELECT
  COUNT(T1.hero_id)
FROM hero_power AS T1
INNER JOIN superpower AS T2
  ON T1.power_id = T2.id
WHERE
  T2.power_name = 'Stealth'"
1a537e0,superhero::qid::766,766,superhero,0,SELECT T1.full_name FROM superhero AS T1 INNER JOIN hero_attribute AS T2 ON T1.id = T2.hero_id INNER JOIN attribute AS T3 ON T2.attribute_id = T3.id WHERE T3.attribute_name = 'Strength' ORDER BY T2.attribute_value DESC LIMIT 1
1a537e0,superhero::qid::769,769,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T3.id = T2.attribute_id
INNER JOIN publisher AS T4
  ON T4.id = T1.publisher_id
WHERE
  T4.publisher_name = 'Dark Horse Comics'
  AND T3.attribute_name = 'Durability'
ORDER BY
  T2.attribute_value DESC
LIMIT 1"
1a537e0,superhero::qid::772,772,superhero,0,"SELECT
  T1.eye_colour_id,
  T1.hair_colour_id,
  T1.skin_colour_id
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T2.id = T1.publisher_id
INNER JOIN gender AS T3
  ON T3.id = T1.gender_id
WHERE
  T2.publisher_name = 'Dark Horse Comics' AND T3.gender = 'Female'"
1a537e0,superhero::qid::773,773,superhero,0,"SELECT
  T1.superhero_name,
  T2.publisher_name
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
WHERE
  T1.eye_colour_id = T1.hair_colour_id
  AND T1.eye_colour_id = T1.skin_colour_id"
1a537e0,superhero::qid::775,775,superhero,0,"SELECT
  CAST(COUNT(CASE WHEN T3.colour = 'Blue' THEN T1.id ELSE NULL END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM superhero AS T1
INNER JOIN gender AS T2
  ON T1.gender_id = T2.id
INNER JOIN colour AS T3
  ON T1.skin_colour_id = T3.id
WHERE
  T2.gender = 'Female'"
1a537e0,superhero::qid::779,779,superhero,0,"SELECT
  COUNT(T1.power_id)
FROM hero_power AS T1
INNER JOIN superhero AS T2
  ON T1.hero_id = T2.id
WHERE
  T2.superhero_name = 'Amazo'"
1a537e0,superhero::qid::781,781,superhero,0,"SELECT
  T1.height_cm
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
WHERE
  T2.colour = 'Amber'"
1a537e0,superhero::qid::782,782,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id AND T1.hair_colour_id = T2.id
WHERE
  T2.colour = 'Black'"
1a537e0,superhero::qid::785,785,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN alignment AS T2
  ON T1.alignment_id = T2.id
WHERE
  T2.alignment = 'Neutral'"
1a537e0,superhero::qid::786,786,superhero,0,"SELECT
  COUNT(T1.hero_id)
FROM hero_attribute AS T1
INNER JOIN attribute AS T2
  ON T1.attribute_id = T2.id
WHERE
  T2.attribute_name = 'Strength'
  AND T1.attribute_value = (
    SELECT
      MAX(attribute_value)
    FROM hero_attribute
  )"
1a537e0,superhero::qid::788,788,superhero,0,"SELECT
  CAST(COUNT(CASE WHEN T2.publisher_name = 'Marvel Comics' AND T3.gender = 'Female' THEN 1 ELSE NULL END) AS DOUBLE) * 100 / COUNT(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE NULL END)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN gender AS T3
  ON T1.gender_id = T3.id"
1a537e0,superhero::qid::790,790,superhero,0,"SELECT
  (
    SELECT
      weight_kg
    FROM superhero
    WHERE
      full_name LIKE 'Emil Blonsky'
  ) - (
    SELECT
      weight_kg
    FROM superhero
    WHERE
      full_name LIKE 'Charles Chandler'
  ) AS CALCULATE"
1a537e0,superhero::qid::791,791,superhero,0,"SELECT
  CAST(SUM(height_cm) AS DOUBLE) / COUNT(id)
FROM superhero"
1a537e0,superhero::qid::792,792,superhero,0,"SELECT
  T3.power_name
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T1.superhero_name = 'Abomination'"
1a537e0,superhero::qid::796,796,superhero,0,"SELECT
  T3.attribute_name,
  T2.attribute_value
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T2.attribute_id = T3.id
WHERE
  T1.superhero_name = '3-D Man'"
1a537e0,superhero::qid::797,797,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
INNER JOIN colour AS T3
  ON T1.hair_colour_id = T3.id
WHERE
  T2.colour = 'Blue' AND T3.colour = 'Brown'"
1a537e0,superhero::qid::798,798,superhero,0,"SELECT
  T2.publisher_name
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
WHERE
  T1.superhero_name IN ('Hawkman', 'Karate Kid', 'Speedy')"
1a537e0,superhero::qid::800,800,superhero,0,"SELECT
  CAST(COUNT(CASE WHEN T2.colour = 'Blue' THEN 1 ELSE NULL END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id"
1a537e0,superhero::qid::801,801,superhero,0,"SELECT
  CAST(COUNT(CASE WHEN T2.gender = 'Male' THEN T1.id ELSE NULL END) AS DOUBLE) / COUNT(CASE WHEN T2.gender = 'Female' THEN T1.id ELSE NULL END)
FROM superhero AS T1
INNER JOIN gender AS T2
  ON T1.gender_id = T2.id"
1a537e0,superhero::qid::806,806,superhero,0,"SELECT
  T2.colour
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
WHERE
  T1.full_name = 'Karen Beecher-Duncan'"
1a537e0,superhero::qid::819,819,superhero,0,"SELECT
  SUM(CASE WHEN T2.id = 7 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.id = 1 THEN 1 ELSE 0 END)
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
WHERE
  T1.weight_kg = 0 OR T1.weight_kg IS NULL"
1a537e0,superhero::qid::822,822,superhero,0,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN alignment AS T2
  ON T1.alignment_id = T2.id
INNER JOIN colour AS T3
  ON T1.skin_colour_id = T3.id
WHERE
  T2.alignment = 'Bad' AND T3.colour = 'Green'"
1a537e0,superhero::qid::824,824,superhero,0,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T3.power_name = 'Wind Control'
ORDER BY
  T1.superhero_name"
1a537e0,superhero::qid::825,825,superhero,0,"SELECT
  T4.gender
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
INNER JOIN gender AS T4
  ON T1.gender_id = T4.id
WHERE
  T3.power_name = 'Phoenix Force'"
1a537e0,superhero::qid::829,829,superhero,0,"SELECT
  SUM(CASE WHEN T2.publisher_name = 'DC Comics' THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE 0 END)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id"
1a537e0,toxicology::qid::195,195,toxicology,0,"SELECT
  T.bond_type
FROM (
  SELECT
    bond_type,
    COUNT(bond_id)
  FROM bond
  GROUP BY
    bond_type
  ORDER BY
    COUNT(bond_id) DESC
  LIMIT 1
) AS T"
1a537e0,toxicology::qid::198,198,toxicology,1,"SELECT
  AVG(single_bond_count)
FROM (
  SELECT
    T3.molecule_id,
    COUNT(T1.bond_type) AS single_bond_count
  FROM bond AS T1
  INNER JOIN atom AS T2
    ON T1.molecule_id = T2.molecule_id
  INNER JOIN molecule AS T3
    ON T3.molecule_id = T2.molecule_id
  WHERE
    T1.bond_type = '-' AND T3.label = '+'
  GROUP BY
    T3.molecule_id
) AS subquery"
1a537e0,toxicology::qid::200,200,toxicology,0,"SELECT DISTINCT
  T2.molecule_id
FROM bond AS T1
INNER JOIN molecule AS T2
  ON T1.molecule_id = T2.molecule_id
WHERE
  T1.bond_type = '#' AND T2.label = '+'"
1a537e0,toxicology::qid::206,206,toxicology,0,"SELECT DISTINCT
  T1.element
FROM atom AS T1
INNER JOIN connected AS T2
  ON T1.atom_id = T2.atom_id
WHERE
  T2.bond_id = 'TR004_8_9'"
1a537e0,toxicology::qid::208,208,toxicology,0,"SELECT
  T.label
FROM (
  SELECT
    T2.label,
    COUNT(T2.molecule_id)
  FROM atom AS T1
  INNER JOIN molecule AS T2
    ON T1.molecule_id = T2.molecule_id
  WHERE
    T1.element = 'h'
  GROUP BY
    T2.label
  ORDER BY
    COUNT(T2.molecule_id) DESC
  LIMIT 1
) AS t"
1a537e0,toxicology::qid::213,213,toxicology,0,"SELECT
  T1.bond_type
FROM bond AS T1
INNER JOIN connected AS T2
  ON T1.bond_id = T2.bond_id
WHERE
  T2.atom_id = 'TR004_8'
  AND T2.atom_id2 = 'TR004_20'
  OR T2.atom_id2 = 'TR004_8'
  AND T2.atom_id = 'TR004_20'"
1a537e0,toxicology::qid::218,218,toxicology,0,"SELECT
  CAST(COUNT(DISTINCT CASE WHEN T1.element <> 'f' THEN T2.molecule_id ELSE NULL END) AS DOUBLE) * 100 / COUNT(DISTINCT T2.molecule_id)
FROM atom AS T1
INNER JOIN molecule AS T2
  ON T1.molecule_id = T2.molecule_id
WHERE
  T2.label = '+'"
1a537e0,toxicology::qid::220,220,toxicology,0,"SELECT DISTINCT
  T.element
FROM atom AS T
WHERE
  T.molecule_id = 'TR000'
ORDER BY
  T.element
LIMIT 3"
1a537e0,toxicology::qid::226,226,toxicology,0,"SELECT
  ROUND(
    CAST(COUNT(CASE WHEN T.bond_type = '=' THEN T.bond_id ELSE NULL END) AS DOUBLE) * 100 / COUNT(T.bond_id),
    5
  )
FROM bond AS T
WHERE
  T.molecule_id = 'TR008'"
1a537e0,toxicology::qid::227,227,toxicology,0,"SELECT
  ROUND(
    CAST(COUNT(CASE WHEN T.label = '+' THEN T.molecule_id ELSE NULL END) AS DOUBLE) * 100 / COUNT(T.molecule_id),
    3
  )
FROM molecule AS t"
1a537e0,toxicology::qid::228,228,toxicology,0,"SELECT
  ROUND(
    CAST(COUNT(CASE WHEN T.element = 'h' THEN T.atom_id ELSE NULL END) AS DOUBLE) * 100 / COUNT(T.atom_id),
    4
  )
FROM atom AS T
WHERE
  T.molecule_id = 'TR206'"
1a537e0,toxicology::qid::230,230,toxicology,0,"SELECT DISTINCT
  T1.element,
  T2.label
FROM atom AS T1
INNER JOIN molecule AS T2
  ON T1.molecule_id = T2.molecule_id
WHERE
  T2.molecule_id = 'TR060'"
1a537e0,toxicology::qid::231,231,toxicology,0,"SELECT
  T.bond_type
FROM (
  SELECT
    T1.bond_type,
    COUNT(T1.molecule_id)
  FROM bond AS T1
  WHERE
    T1.molecule_id = 'TR010'
  GROUP BY
    T1.bond_type
  ORDER BY
    COUNT(T1.molecule_id) DESC
  LIMIT 1
) AS T"
1a537e0,toxicology::qid::236,236,toxicology,0,"SELECT
  T1.bond_type,
  T2.atom_id,
  T2.atom_id2
FROM bond AS T1
INNER JOIN connected AS T2
  ON T1.bond_id = T2.bond_id
WHERE
  T2.bond_id = 'TR001_6_9'"
1a537e0,toxicology::qid::240,240,toxicology,0,"SELECT DISTINCT
  T.element
FROM atom AS T
WHERE
  T.molecule_id = 'TR004'"
1a537e0,toxicology::qid::242,242,toxicology,0,"SELECT DISTINCT
  T2.molecule_id
FROM atom AS T1
INNER JOIN molecule AS T2
  ON T1.molecule_id = T2.molecule_id
WHERE
  SUBSTR(T1.atom_id, -2) BETWEEN '21' AND '25' AND T2.label = '+'"
1a537e0,toxicology::qid::244,244,toxicology,0,"SELECT
  T1.label
FROM molecule AS T1
INNER JOIN (
  SELECT
    T.molecule_id,
    COUNT(T.bond_type)
  FROM bond AS T
  WHERE
    T.bond_type = '='
  GROUP BY
    T.molecule_id
  ORDER BY
    COUNT(T.bond_type) DESC
  LIMIT 1
) AS T2
  ON T1.molecule_id = T2.molecule_id"
