question_id,db_id,sql,difficulty,runtime_s
1247,thrombosis_prediction,"SELECT
  COUNT(DISTINCT T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T2.FG <= 150
  OR T2.FG >= 450
  AND T2.WBC > 3.5
  AND T2.WBC < 9.0
  AND T1.SEX = 'M'",challenging,0.0024308669999300037
1251,thrombosis_prediction,"SELECT
  COUNT(DISTINCT T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
INNER JOIN Examination AS T3
  ON T3.ID = T2.ID
WHERE
  T2.IGG >= 2000",simple,0.0025281420000737853
1252,thrombosis_prediction,"SELECT
  COUNT(T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
INNER JOIN Examination AS T3
  ON T3.ID = T2.ID
WHERE
  T2.IGG BETWEEN 900 AND 2000 AND NOT T3.Symptoms IS NULL",moderate,0.00010014899999077898
1255,thrombosis_prediction,"SELECT
  T1.Diagnosis
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  NOT T2.IGM BETWEEN 40 AND 400
GROUP BY
  T1.Diagnosis
ORDER BY
  COUNT(T1.Diagnosis) DESC
LIMIT 1",moderate,0.0015897109999514214
1256,thrombosis_prediction,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE (T2.CRP = '+' ) AND T1.Description IS NULL,moderate,0.0017069619998437702
1265,thrombosis_prediction,"SELECT
  COUNT(DISTINCT T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T2.RNP = 'negative' OR T2.RNP = '0' AND T1.Admission = '+'",moderate,0.002655326999956742
1267,thrombosis_prediction,"SELECT
  COUNT(T1.ID)
FROM Examination AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T2.SM IN ('negative', '0') AND T1.Thrombosis = 0",moderate,0.00020304600002418738
1270,thrombosis_prediction,"SELECT
  COUNT(DISTINCT T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
INNER JOIN Examination AS T3
  ON T3.ID = T2.ID
WHERE
  (
    T2.SC170 = 'negative' OR T2.SC170 = '0'
  )
  AND T1.SEX = 'F'
  AND T3.Symptoms IS NULL",challenging,0.0026082839999617136
1275,thrombosis_prediction,"SELECT
  COUNT(DISTINCT T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T2.CENTROMEA IN ('negative', '0')
  AND T2.SSB IN ('negative', '0')
  AND T1.SEX = 'M'",moderate,0.001243549000037092
1281,thrombosis_prediction,"SELECT
  T1.Birthday
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T2.GOT >= 60
ORDER BY
  T1.Birthday DESC
LIMIT 1",moderate,0.0010735270000168384
1302,thrombosis_prediction,"SELECT
  COUNT(T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
INNER JOIN Examination AS T3
  ON T1.ID = T3.ID
WHERE
  T2.CPK < 250
  AND (
    T3.KCT = '+' OR T3.RVVT = '+' OR T3.LAC = '+'
  )",challenging,7.060200005071238e-05
846,formula_1,"SELECT
  T2.driverRef
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 20
ORDER BY
  T1.q1 DESC
LIMIT 5",moderate,0.000311736999947243
847,formula_1,"SELECT
  T2.surname
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 19
ORDER BY
  T1.q2 ASC
LIMIT 1",simple,0.00029545500001404434
850,formula_1,"SELECT DISTINCT
  T2.name
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T1.country = 'Germany'",simple,0.00021339099998840538
854,formula_1,"SELECT DISTINCT
  T1.lat,
  T1.lng
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'Australian Grand Prix'",simple,0.0001113079999868205
857,formula_1,"SELECT DISTINCT
  T1.lat,
  T1.lng
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'Abu Dhabi Grand Prix'",simple,0.00010420300009172934
859,formula_1,"SELECT
  T1.q1
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 354 AND T2.forename = 'Bruno' AND T2.surname = 'Senna'",simple,0.00030750799987799837
861,formula_1,"SELECT
  T2.number
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 903 AND T1.q3 LIKE '1:54%'",simple,0.00027566299991121923
862,formula_1,"SELECT
  COUNT(T3.driverId)
FROM races AS T1
INNER JOIN results AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T1.year = 2007 AND T1.name = 'Bahrain Grand Prix' AND T2.time IS NULL",simple,0.0018249820000164618
865,formula_1,"SELECT
  T1.forename,
  T1.surname
FROM drivers AS T1
INNER JOIN results AS T2
  ON T2.driverId = T1.driverId
WHERE
  T2.raceId = 592 AND NOT T2.time IS NULL AND NOT T1.dob IS NULL
ORDER BY
  T1.dob ASC
LIMIT 1",moderate,0.0009331260000635666
866,formula_1,"SELECT DISTINCT
  T2.forename,
  T2.surname,
  T2.url
FROM lapTimes AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 161 AND T1.time LIKE '1:27%'",moderate,0.00022199599993655283
868,formula_1,"SELECT DISTINCT
  T1.lat,
  T1.lng
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'Malaysian Grand Prix'",simple,0.00010651799993866007
869,formula_1,"SELECT
  T2.url
FROM constructorResults AS T1
INNER JOIN constructors AS T2
  ON T2.constructorId = T1.constructorId
WHERE
  T1.raceId = 9
ORDER BY
  T1.points DESC
LIMIT 1",moderate,0.0006972630001200741
872,formula_1,"SELECT
  T2.code
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 45 AND T1.q3 LIKE '1:33%'",simple,0.0003007980001257238
875,formula_1,"SELECT
  T2.url
FROM races AS T1
INNER JOIN seasons AS T2
  ON T2.year = T1.year
WHERE
  T1.raceId = 901",simple,2.2343999944496318e-05
877,formula_1,"SELECT
  T1.forename,
  T1.surname
FROM drivers AS T1
INNER JOIN results AS T2
  ON T2.driverId = T1.driverId
WHERE
  T2.raceId = 872 AND NOT T2.time IS NULL
ORDER BY
  T1.dob DESC
LIMIT 1",moderate,0.0009754679999787186
879,formula_1,"SELECT
  T1.nationality
FROM drivers AS T1
INNER JOIN results AS T2
  ON T2.driverId = T1.driverId
ORDER BY
  T2.fastestLapSpeed DESC
LIMIT 1",moderate,0.004413719000012861
880,formula_1,"SELECT
  (
    SUM(CASE WHEN T2.raceId = 853 THEN T2.fastestLapSpeed ELSE 0 END) - SUM(CASE WHEN T2.raceId = 854 THEN T2.fastestLapSpeed ELSE 0 END)
  ) * 100 / SUM(CASE WHEN T2.raceId = 853 THEN T2.fastestLapSpeed ELSE 0 END)
FROM drivers AS T1
INNER JOIN results AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.forename = 'Paul' AND T1.surname = 'di Resta'",challenging,0.00396699499992792
881,formula_1,"SELECT
  CAST(COUNT(CASE WHEN NOT T2.time IS NULL THEN T2.driverId END) AS DOUBLE) * 100 / COUNT(T2.driverId)
FROM races AS T1
INNER JOIN results AS T2
  ON T2.raceId = T1.raceId
WHERE
  T1.date = '1983-07-16'",moderate,0.002311715999894659
892,formula_1,"SELECT
  T3.forename,
  T3.surname,
  T2.points
FROM races AS T1
INNER JOIN driverStandings AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
ORDER BY
  T2.points DESC
LIMIT 1",moderate,0.005666599000051065
894,formula_1,"SELECT
  T2.milliseconds,
  T1.forename,
  T1.surname,
  T3.name
FROM drivers AS T1
INNER JOIN lapTimes AS T2
  ON T1.driverId = T2.driverId
INNER JOIN races AS T3
  ON T2.raceId = T3.raceId
ORDER BY
  T2.milliseconds ASC
LIMIT 1",moderate,0.0370667100000901
895,formula_1,"SELECT
  AVG(T2.milliseconds)
FROM races AS T1
INNER JOIN lapTimes AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T3.forename = 'Lewis'
  AND T3.surname = 'Hamilton'
  AND T1.year = 2009
  AND T1.name = 'Malaysian Grand Prix'",moderate,0.029109900000094058
896,formula_1,"SELECT
  CAST(COUNT(CASE WHEN T2.position <> 1 THEN T2.position END) AS DOUBLE) * 100 / COUNT(T2.driverStandingsId)
FROM races AS T1
INNER JOIN driverStandings AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T3.surname = 'Hamilton' AND T1.year >= 2010",challenging,0.002229059999990568
897,formula_1,"SELECT
  T1.forename,
  T1.surname,
  T1.nationality,
  MAX(T2.points)
FROM drivers AS T1
INNER JOIN driverStandings AS T2
  ON T2.driverId = T1.driverId
WHERE
  T2.wins >= 1
GROUP BY
  T1.forename,
  T1.surname,
  T1.nationality
ORDER BY
  COUNT(T2.wins) DESC
LIMIT 1",moderate,0.0032908690000112983
902,formula_1,"SELECT
  T1.name
FROM races AS T1
INNER JOIN driverStandings AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T3.forename = 'Alex' AND T3.surname = 'Yoong' AND T2.position < 20",simple,0.00354088199992475
904,formula_1,"SELECT
  T1.name,
  T1.year
FROM races AS T1
INNER JOIN lapTimes AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T3.forename = 'Michael' AND T3.surname = 'Schumacher'
ORDER BY
  T2.milliseconds ASC
LIMIT 1",moderate,0.03292980100013665
906,formula_1,"SELECT
  T1.name,
  T2.points
FROM races AS T1
INNER JOIN driverStandings AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T3.forename = 'Lewis' AND T3.surname = 'Hamilton'
ORDER BY
  T1.year ASC
LIMIT 1",moderate,0.004716388999895571
909,formula_1,"SELECT
  CAST(COUNT(CASE WHEN T1.country = 'Germany' THEN T2.circuitID END) AS DOUBLE) * 100 / COUNT(T2.circuitId)
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'European Grand Prix'",moderate,0.00012705399990409205
910,formula_1,"SELECT
  lat,
  lng
FROM circuits
WHERE
  name = 'Silverstone Circuit'",simple,2.5074999939533882e-05
912,formula_1,"SELECT
  circuitRef
FROM circuits
WHERE
  name = 'Marina Bay Street Circuit'",simple,2.3477000013372162e-05
915,formula_1,"SELECT
  nationality
FROM drivers
WHERE
  NOT dob IS NULL
ORDER BY
  dob ASC
LIMIT 1",simple,0.00011981700004071172
928,formula_1,"SELECT
  T3.forename,
  T3.surname,
  T3.driverRef
FROM races AS T1
INNER JOIN results AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T1.name = 'Canadian Grand Prix' AND T2.rank = 1 AND T1.year = 2007",moderate,0.0016513260000010632
930,formula_1,"SELECT
  name
FROM races
WHERE
  raceId IN (
    SELECT
      raceId
    FROM results
    WHERE
      rank = 1
      AND driverId = (
        SELECT
          driverId
        FROM drivers
        WHERE
          forename = 'Lewis' AND surname = 'Hamilton'
      )
  )",simple,0.0012922890000481857
931,formula_1,"SELECT
  T2.fastestLapSpeed
FROM races AS T1
INNER JOIN results AS T2
  ON T2.raceId = T1.raceId
WHERE
  T1.name = 'Spanish Grand Prix'
  AND T1.year = 2009
  AND NOT T2.fastestLapSpeed IS NULL
ORDER BY
  T2.fastestLapSpeed DESC
LIMIT 1",moderate,0.0015029759999833914
933,formula_1,"SELECT
  T2.positionOrder
FROM races AS T1
INNER JOIN results AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T3.forename = 'Lewis'
  AND T3.surname = 'Hamilton'
  AND T1.name = 'Chinese Grand Prix'
  AND T1.year = 2008",moderate,0.001861971999915113
937,formula_1,"SELECT
  T1.time
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
WHERE
  T1.rank = 2 AND T2.name = 'Chinese Grand Prix' AND T2.year = 2008",simple,0.0013122870000188414
940,formula_1,SELECT COUNT(*) FROM (SELECT T1.driverId FROM results AS T1 INNER JOIN races AS T2 ON T1.raceId = T2.raceId WHERE T2.name = 'Chinese Grand Prix' AND T2.year = 2008 AND T1.time IS NOT NULL GROUP BY T1.driverId HAVING COUNT(T2.raceId) > 0) AS derived_table,moderate,0.0014769770000384597
944,formula_1,"WITH time_in_seconds AS (
  SELECT
    T1.positionOrder,
    CASE
      WHEN T1.positionOrder = 1
      THEN (
        CAST(SUBSTR(T1.time, 1, 1) AS DOUBLE) * 3600
      ) + (
        CAST(SUBSTR(T1.time, 3, 2) AS DOUBLE) * 60
      ) + CAST(SUBSTR(T1.time, 6) AS DOUBLE)
      ELSE CAST(SUBSTR(T1.time, 2) AS DOUBLE)
    END AS time_seconds
  FROM results AS T1
  INNER JOIN races AS T2
    ON T1.raceId = T2.raceId
  WHERE
    T2.name = 'Australian Grand Prix'
    AND NOT T1.time IS NULL
    AND T2.year = 2008
), champion_time AS (
  SELECT
    time_seconds
  FROM time_in_seconds
  WHERE
    positionOrder = 1
), last_driver_incremental AS (
  SELECT
    time_seconds
  FROM time_in_seconds
  WHERE
    positionOrder = (
      SELECT
        MAX(positionOrder)
      FROM time_in_seconds
    )
)
SELECT
  (
    CAST((
      SELECT
        time_seconds
      FROM last_driver_incremental
    ) AS DOUBLE) * 100
  ) / (
    SELECT
      time_seconds + (
        SELECT
          time_seconds
        FROM last_driver_incremental
      )
    FROM champion_time
  )",challenging,0.004982270999789762
945,formula_1,"SELECT
  COUNT(circuitId)
FROM circuits
WHERE
  location = 'Adelaide' AND country = 'Australia'",simple,3.061600000364706e-05
948,formula_1,"SELECT
  MAX(T1.points)
FROM constructorStandings AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
WHERE
  T2.nationality = 'British'",simple,0.003654997000012372
950,formula_1,"SELECT
  T2.name
FROM constructorStandings AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
WHERE
  T1.points = 0 AND T1.raceId = 291",simple,0.0013114930000028835
951,formula_1,"SELECT
  COUNT(T1.raceId)
FROM constructorStandings AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
WHERE
  T1.points = 0 AND T2.nationality = 'Japanese'
GROUP BY
  T1.constructorId
HAVING
  COUNT(raceId) = 2",simple,0.0020673400001669506
954,formula_1,"SELECT
  CAST(SUM(CASE WHEN NOT T1.time IS NULL THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(T1.raceId)
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
INNER JOIN drivers AS T3
  ON T1.driverId = T3.driverId
WHERE
  T3.nationality = 'Japanese' AND T2.year BETWEEN 2007 AND 2009",challenging,0.003778205000116941
955,formula_1,"WITH time_in_seconds AS (SELECT T2.year, T2.raceId, T1.positionOrder, CASE WHEN T1.positionOrder = 1 THEN (CAST(SUBSTR(T1.time, 1, 1) AS FLOAT) * 3600) + (CAST(SUBSTR(T1.time, 3, 2) AS FLOAT) * 60) + CAST(SUBSTR(T1.time, 6, 2) AS FLOAT) + CAST(SUBSTR(T1.time, 9) AS FLOAT) / 1000 ELSE 0 END AS time_seconds FROM results AS T1 INNER JOIN races AS T2 ON T1.raceId = T2.raceId WHERE NOT T1.time IS NULL), champion_time AS (SELECT year, raceId, time_seconds FROM time_in_seconds WHERE positionOrder = 1) SELECT year, AVG(time_seconds) FROM champion_time WHERE year < 1975 GROUP BY year HAVING NOT AVG(time_seconds) IS NULL",challenging,0.0015591919998314552
959,formula_1,"SELECT
  T1.fastestLap
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
WHERE
  T2.year = 2009 AND T1.time LIKE '_:%:__.___'",simple,0.0015976439999576542
960,formula_1,"SELECT
  AVG(T1.fastestLapSpeed)
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
WHERE
  T2.year = 2009 AND T2.name = 'Spanish Grand Prix'",moderate,0.001474325999879511
963,formula_1,"SELECT
  COUNT(T1.driverId)
FROM drivers AS T1
INNER JOIN lapTimes AS T2
  ON T1.driverId = T2.driverId
WHERE
  T1.nationality = 'French'
  AND (
    CAST(SUBSTR(T2.time, 1, 2) AS SIGNED) * 60 + CAST(SUBSTR(T2.time, 4, 2) AS SIGNED) + CAST(SUBSTR(T2.time, 7, 2) AS DOUBLE) / 1000
  ) < 120",moderate,0.12351670099997136
964,formula_1,SELECT code FROM drivers WHERE Nationality = 'American',simple,0.00013384800013227505
967,formula_1,SELECT COUNT(*) FROM (SELECT T1.nationality FROM drivers AS T1 ORDER BY T1.dob DESC LIMIT 3) AS T3 WHERE T3.nationality = 'Dutch',simple,0.00012385700006234401
971,formula_1,SELECT driverRef FROM drivers WHERE nationality = 'German' ORDER BY dob ASC LIMIT 1,simple,0.00010311000005458482
977,formula_1,"SELECT
  SUM(CASE WHEN NOT time IS NULL THEN 1 ELSE 0 END)
FROM results
WHERE
  statusId = 2 AND raceID < 100 AND raceId > 50",simple,0.0014414469999337598
978,formula_1,"SELECT DISTINCT
  location,
  lat,
  lng
FROM circuits
WHERE
  country = 'Austria'",simple,3.3150000035675475e-05
981,formula_1,"SELECT
  T3.year,
  T3.name,
  T3.date,
  T3.time
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T1.driverId = T2.driverId
INNER JOIN races AS T3
  ON T1.raceId = T3.raceId
WHERE
  T1.driverId = (
    SELECT
      driverId
    FROM drivers
    ORDER BY
      dob DESC
    LIMIT 1
  )
ORDER BY
  T3.date ASC
LIMIT 1",moderate,0.0004913389998364437
989,formula_1,"SELECT
  T1.time
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
WHERE
  T2.name = 'Canadian Grand Prix'
  AND T2.year = 2008
  AND T1.time LIKE '_:%:__.___'",moderate,0.0018715379999321158
990,formula_1,"SELECT
  T3.constructorRef,
  T3.url
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
INNER JOIN constructors AS T3
  ON T1.constructorId = T3.constructorId
WHERE
  T2.name = 'Singapore Grand Prix'
  AND T2.year = 2009
  AND T1.time LIKE '_:%:__.___'",challenging,0.0016197569998439576
717,superhero,SELECT  T3.power_name FROM superhero AS T1 INNER JOIN hero_power AS T2  ON T1.id = T2.hero_id INNER JOIN superpower AS T3  ON T2.power_id = T3.id WHERE  T1.superhero_name = '3-D Man',simple,0.00043625699981930666
994,formula_1,"SELECT
  SUM(T1.points),
  T2.name,
  T2.nationality
FROM constructorResults AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
INNER JOIN races AS T3
  ON T3.raceid = T1.raceid
WHERE
  T3.name = 'Monaco Grand Prix' AND T3.year BETWEEN 1980 AND 2010
GROUP BY
  T2.name
ORDER BY
  SUM(T1.points) DESC
LIMIT 1",challenging,0.001006155000141007
1001,formula_1,"SELECT
  T2.forename,
  T2.surname
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T1.driverId = T2.driverId
INNER JOIN races AS T3
  ON T1.raceid = T3.raceid
WHERE
  NOT q3 IS NULL
  AND T3.year = 2008
  AND T3.circuitId IN (
    SELECT
      circuitId
    FROM circuits
    WHERE
      name = 'Marina Bay Street Circuit'
  )
ORDER BY
  CAST(SUBSTR(q3, 1, INSTR(q3, ':') - 1) AS SIGNED) * 60 + CAST(SUBSTR(q3, INSTR(q3, ':') + 1, INSTR(q3, '.') - INSTR(q3, ':') - 1) AS DOUBLE) + CAST(SUBSTR(q3, INSTR(q3, '.') + 1) AS DOUBLE) / 1000 ASC
LIMIT 1",challenging,0.0004963320000115345
1002,formula_1,"SELECT T1.forename, T1.surname, T1.nationality, T3.name FROM drivers AS T1 INNER JOIN driverStandings AS T2 ON T1.driverId = T2.driverId INNER JOIN races AS T3 ON T2.raceId = T3.raceId ORDER BY T1.dob DESC LIMIT 1",moderate,0.006322599999975864
1003,formula_1,"SELECT
  COUNT(T1.driverId)
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
INNER JOIN status AS T3
  ON T1.statusId = T3.statusId
WHERE
  T3.statusId = 3 AND T2.name = 'Canadian Grand Prix'
GROUP BY
  T1.driverId
ORDER BY
  COUNT(T1.driverId) DESC
LIMIT 1",moderate,0.0017535090000819764
1011,formula_1,"WITH lap_times_in_seconds AS (SELECT driverId, (CASE WHEN SUBSTR(time, 1, INSTR(time, ':') - 1) <> '' THEN CAST(SUBSTR(time, 1, INSTR(time, ':') - 1) AS FLOAT) * 60 ELSE 0 END + CASE WHEN SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) <> '' THEN CAST(SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) AS FLOAT) ELSE 0 END + CASE WHEN SUBSTR(time, INSTR(time, '.') + 1) <> '' THEN CAST(SUBSTR(time, INSTR(time, '.') + 1) AS FLOAT) / 1000 ELSE 0 END) AS time_in_seconds FROM lapTimes) SELECT T2.forename, T2.surname, T1.driverId FROM (SELECT driverId, MIN(time_in_seconds) AS min_time_in_seconds FROM lap_times_in_seconds GROUP BY driverId) AS T1 INNER JOIN drivers AS T2 ON T1.driverId = T2.driverId ORDER BY T1.min_time_in_seconds ASC LIMIT 20",challenging,0.46853434800004834
1014,formula_1,"WITH fastest_lap_times AS (
  SELECT
    T1.raceId,
    T1.FastestLapTime,
    (
      CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS DOUBLE) * 60
    ) + (
      CAST(SUBSTR(
        T1.FastestLapTime,
        INSTR(T1.FastestLapTime, ':') + 1,
        INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1
      ) AS DOUBLE)
    ) + (
      CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS DOUBLE) / 1000
    ) AS time_in_seconds
  FROM results AS T1
  WHERE
    NOT T1.FastestLapTime IS NULL
)
SELECT
  T1.FastestLapTime AS lap_record
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
INNER JOIN circuits AS T3
  ON T2.circuitId = T3.circuitId
INNER JOIN (
  SELECT
    MIN(fastest_lap_times.time_in_seconds) AS min_time_in_seconds
  FROM fastest_lap_times
  INNER JOIN races AS T2
    ON fastest_lap_times.raceId = T2.raceId
  INNER JOIN circuits AS T3
    ON T2.circuitId = T3.circuitId
  WHERE
    T3.country = 'Italy'
) AS T4
  ON (
    CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS DOUBLE) * 60
  ) + (
    CAST(SUBSTR(
      T1.FastestLapTime,
      INSTR(T1.FastestLapTime, ':') + 1,
      INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1
    ) AS DOUBLE)
  ) + (
    CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS DOUBLE) / 1000
  ) = T4.min_time_in_seconds
LIMIT 1",challenging,1.3023384269999951
719,superhero,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T3.power_name = 'Super Strength' AND T1.height_cm > 200",moderate,0.0010318780000488914
723,superhero,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
INNER JOIN colour AS T4
  ON T1.eye_colour_id = T4.id
WHERE
  T3.power_name = 'Agility' AND T4.colour = 'Blue'",moderate,0.0014666030001535546
724,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
INNER JOIN colour AS T3
  ON T1.hair_colour_id = T3.id
WHERE
  T2.colour = 'Blue' AND T3.colour = 'Blond'",challenging,0.000321220999921934
726,superhero,"SELECT
  superhero_name,
  height_cm,
  RANK() OVER (ORDER BY height_cm DESC) AS HeightRank
FROM superhero
INNER JOIN publisher
  ON superhero.publisher_id = publisher.id
WHERE
  publisher.publisher_name = 'Marvel Comics'",moderate,0.0013027140000758664
728,superhero,"SELECT
  colour.colour AS EyeColor,
  COUNT(superhero.id) AS Count,
  RANK() OVER (ORDER BY COUNT(superhero.id) DESC) AS PopularityRank
FROM superhero
INNER JOIN colour
  ON superhero.eye_colour_id = colour.id
INNER JOIN publisher
  ON superhero.publisher_id = publisher.id
WHERE
  publisher.publisher_name = 'Marvel Comics'
GROUP BY
  colour.colour",moderate,0.000539836999905674
730,superhero,"SELECT
  superhero_name
FROM superhero AS T1
WHERE
  EXISTS(
    SELECT
      1
    FROM hero_power AS T2
    INNER JOIN superpower AS T3
      ON T2.power_id = T3.id
    WHERE
      T3.power_name = 'Super Strength' AND T1.id = T2.hero_id
  )
  AND EXISTS(
    SELECT
      1
    FROM publisher AS T4
    WHERE
      T4.publisher_name = 'Marvel Comics' AND T1.publisher_id = T4.id
  )",challenging,0.10576903900005163
732,superhero,"SELECT
  T2.publisher_name
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN hero_attribute AS T3
  ON T1.id = T3.hero_id
INNER JOIN attribute AS T4
  ON T3.attribute_id = T4.id
WHERE
  T4.attribute_name = 'Speed'
ORDER BY
  T3.attribute_value
LIMIT 1",moderate,0.00048389299990958534
733,superhero,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN colour AS T3
  ON T1.eye_colour_id = T3.id
WHERE
  T2.publisher_name = 'Marvel Comics' AND T3.colour = 'Gold'",moderate,0.00016073899996627006
736,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T2.attribute_id = T3.id
WHERE
  T3.attribute_name = 'Intelligence'
ORDER BY
  T2.attribute_value
LIMIT 1",moderate,0.0005080260000340786
737,superhero,"SELECT
  T2.race
FROM superhero AS T1
INNER JOIN race AS T2
  ON T1.race_id = T2.id
WHERE
  T1.superhero_name = 'Copycat'",simple,7.454100000359176e-05
738,superhero,"SELECT
  superhero_name
FROM superhero AS T1
WHERE
  EXISTS(
    SELECT
      1
    FROM hero_attribute AS T2
    INNER JOIN attribute AS T3
      ON T2.attribute_id = T3.id
    WHERE
      T3.attribute_name = 'Durability'
      AND T2.attribute_value < 50
      AND T1.id = T2.hero_id
  )",simple,0.08763883300002817
